code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz000411,1996-07-16,7.5,8.0,7.01,7.25,0.576087,14571017.0,107684188.76,189950000.0,759602080.0,0.556145687023,7.25,,,,,,
sz000411,1996-07-17,7.0,7.47,6.88,7.15,-0.013793,5407191.0,38907055.65,187330000.0,749124810.0,0.206381335878,7.15000075,,,,,,
sz000411,1996-07-18,7.0,7.3,7.0,7.25,0.013986,2314430.0,16606562.77,189950000.0,759602080.0,0.0883370229008,7.25000066049,,,,,,
sz000411,1996-07-19,7.27,7.3,7.1,7.2,-0.006897,2449301.0,17587727.05,188640000.0,754363440.0,0.0934847709924,7.19999740593,,,,,,
sz000411,1996-07-22,7.17,7.27,7.04,7.19,-0.001389,2479250.0,17732636.03,188378000.0,753315710.0,0.0946278625954,7.18999660954,,,,,,
sz000411,1996-07-23,7.2,7.88,7.2,7.61,0.058414,5464765.0,41313439.04,199382000.0,797320250.0,0.208578816794,7.60999307149,,,,,,
sz000411,1996-07-24,7.65,7.72,7.42,7.58,-0.003942,3273961.0,24823612.85,198596000.0,794177070.0,0.124960343511,7.5799944788,,,,,,
sz000411,1996-07-25,7.55,7.55,7.26,7.3,-0.036939,1781300.0,13157279.5,191260000.0,764840710.0,0.0679885496183,7.29999706275,,,,,,
sz000411,1996-07-26,7.3,7.69,7.28,7.61,0.042466,3847929.0,29060563.13,199382000.0,797320250.0,0.146867519084,7.60999873801,,,,,,
sz000411,1996-07-29,7.78,8.3,7.68,8.29,0.089356,6630931.0,53528165.7,217198000.0,868565680.0,0.253088969466,8.28999778525,,,,,,
sz000411,1996-07-30,8.39,8.75,8.1,8.19,-0.012063,5842608.0,48847352.11,214578000.0,858088410.0,0.223000305344,8.18999554196,,,,,,
sz000411,1996-07-31,8.2,8.3,7.68,7.81,-0.046398,2730885.0,21636774.15,204622000.0,818274790.0,0.104232251908,7.80999612881,,,,,,
sz000411,1996-08-01,7.75,8.18,7.72,8.08,0.034571,1518371.0,12007743.34,211696000.0,846563420.0,0.0579530916031,8.07999550498,,,,,,
