code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh600129,1997-11-18,15.4,15.98,13.6,13.95,0.992857,30034668.0,453154626.0,627750000.0,2720250000.0,0.667437066667,13.95,,,,,,
sh600129,1997-11-19,13.85,15.1,13.81,14.38,0.030824,8476915.0,122501262.0,647100000.0,2804100000.0,0.188375888889,14.3799948,,,,,,
sh600129,1997-11-20,14.18,14.88,13.85,14.48,0.006954,6670023.0,96358911.0,651600000.0,2823600000.0,0.148222733333,14.4799932838,,,,,,
sh600129,1997-11-21,14.3,15.2,14.22,14.98,0.03453,6643228.0,99030433.0,674100000.0,2921100000.0,0.147627288889,14.9799874519,,,,,,
sh600129,1997-11-24,15.17,15.68,14.41,14.58,-0.026702,7323114.0,111049239.0,656100000.0,2843100000.0,0.162735866667,14.579991827,,,,,,
sh600129,1997-11-25,14.5,14.8,14.0,14.42,-0.010974,3696379.0,52993298.0,648900000.0,2811900000.0,0.0821417555556,14.4199909967,,,,,,
sh600129,1997-11-26,14.44,14.63,14.2,14.56,0.009709,1843476.0,26486808.0,655200000.0,2839200000.0,0.0409661333333,14.5599946893,,,,,,
sh600129,1997-11-27,14.5,14.5,13.8,13.88,-0.046703,3372374.0,47484135.0,624600000.0,2706600000.0,0.0749416444444,13.8799992573,,,,,,
sh600129,1997-11-28,13.8,14.57,13.65,14.46,0.041787,2302424.0,32532792.0,650700000.0,2819700000.0,0.0511649777778,14.4600027863,,,,,,
sh600129,1997-12-01,14.3,14.36,13.93,14.02,-0.030429,1206332.0,17030358.0,630900000.0,2733900000.0,0.0268073777778,14.0199993615,,,,,,
sh600129,1997-12-02,14.0,14.28,13.85,13.94,-0.005706,997022.0,13924429.0,627300000.0,2718300000.0,0.0221560444444,13.9400012451,,,,,,
sh600129,1997-12-03,13.9,14.36,13.7,14.3,0.025825,1280924.0,17986984.0,643500000.0,2788500000.0,0.0284649777778,14.3000017773,,,,,,
sh600129,1997-12-04,14.3,14.9,14.29,14.47,0.011888,1710200.0,24918824.0,651150000.0,2821650000.0,0.0380044444444,14.4700001984,,,,,,
sh600129,1997-12-05,14.6,14.7,14.21,14.24,-0.015895,1474903.0,21317071.0,640800000.0,2776800000.0,0.0327756222222,14.2399995452,,,,,,
sh600129,1997-12-08,14.35,14.6,14.25,14.42,0.01264,867214.0,12499637.0,648900000.0,2811900000.0,0.0192714222222,14.4199931395,,,,,,
sh600129,1997-12-09,14.4,14.54,14.3,14.5,0.005548,1005514.0,14495442.0,652500000.0,2827500000.0,0.0223447555556,14.4999952614,,,,,,
sh600129,1997-12-10,14.5,15.0,14.5,14.88,0.026207,2094048.0,30988416.0,669600000.0,2901600000.0,0.0465344,14.8799966373,,,,,,
sh600129,1997-12-11,14.94,14.99,14.75,14.99,0.007392,1417142.0,21073763.0,674550000.0,2923050000.0,0.0314920444444,14.9899895724,,,,,,
sh600129,1997-12-12,15.18,15.49,14.91,15.1,0.007338,3302599.0,50500237.0,679500000.0,2944500000.0,0.0733910888889,15.0999861159,,,,,,
sh600129,1997-12-15,15.3,15.89,15.1,15.7,0.039735,2959055.0,46252274.0,706500000.0,3061500000.0,0.0657567777778,15.6999840642,,,,,,
