code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh603066,2015-06-11,14.92,17.9,14.92,17.9,0.440064360418,5700.0,100000.0,447000000.0,1790000000.0,0.000228255033557,17.9,,,,,,
sh603066,2015-06-12,19.69,19.69,19.69,19.69,0.1,2300.0,50000.0,492000000.0,1969000000.0,9.20467479675e-05,19.69,,,,,,
sh603066,2015-06-15,21.66,21.66,21.66,21.66,0.100050787202,2700.0,60000.0,541000000.0,2166000000.0,0.000108099815157,21.66,,,,,,
sh603066,2015-06-16,23.83,23.83,23.83,23.83,0.100184672207,7700.0,180000.0,596000000.0,2383000000.0,0.000307870805369,23.83,,,,,,
sh603066,2015-06-17,26.21,26.21,26.21,26.21,0.0998741082669,12300.0,320000.0,655000000.0,2621000000.0,0.00049218778626,26.21,,,,,,
sh603066,2015-06-18,28.83,28.83,28.83,28.83,0.0999618466234,6200.0,180000.0,721000000.0,2883000000.0,0.000247914008322,28.83,,,,,,
sh603066,2015-06-19,31.71,31.71,31.71,31.71,0.0998959417274,71400.0,2260000.0,793000000.0,3171000000.0,0.00285509962169,31.71,,,,,,
sh603066,2015-06-23,34.88,34.88,34.88,34.88,0.0999684642069,35100.0,1230000.0,872000000.0,3488000000.0,0.001404,34.88,,,,,,
sh603066,2015-06-24,38.37,38.37,38.37,38.37,0.10005733945,11400.0,440000.0,959000000.0,3837000000.0,0.000456118873827,38.37,,,,,,
sh603066,2015-06-25,42.21,42.21,42.21,42.21,0.100078186083,36500.0,1540000.0,1055000000.0,4221000000.0,0.00146034597156,42.21,,,,,,
sh603066,2015-06-26,46.43,46.43,44.0,46.43,0.0999763089315,7612200.0,352030000.0,1161000000.0,4643000000.0,0.304422434109,46.43,,,,,,
sh603066,2015-06-29,44.0,44.0,41.79,41.79,-0.0999353866035,2648200.0,111750000.0,1045000000.0,4179000000.0,0.105902658373,41.79,,,,,,
sh603066,2015-06-30,37.61,41.79,37.61,40.51,-0.030629337162,10781400.0,417940000.0,1013000000.0,4051000000.0,0.431149569595,40.51,,,,,,
sh603066,2015-07-01,39.5,43.88,36.46,36.46,-0.0999753147371,8744100.0,348840000.0,911000000.0,3646000000.0,0.349955967069,36.46,,,,,,
sh603066,2015-07-02,33.58,35.81,32.81,32.81,-0.10010970927,4831400.0,161940000.0,820000000.0,3281000000.0,0.193314919512,32.81,,,,,,
sh603066,2015-07-03,30.12,32.58,29.53,29.53,-0.0999695214874,4416200.0,133970000.0,738000000.0,2953000000.0,0.176707840108,29.53,,,,,,
sh603066,2015-07-06,32.48,32.48,26.58,26.77,-0.09346427362,6270400.0,188210000.0,669000000.0,2677000000.0,0.250909727952,26.77,,,,,,
sh603066,2015-07-07,25.4,25.55,24.09,24.09,-0.100112065745,3098000.0,75620000.0,602000000.0,2409000000.0,0.123971461794,24.09,,,,,,
sh603066,2015-07-08,21.68,21.68,21.68,21.68,-0.100041511,794500.0,17220000.0,542000000.0,2168000000.0,0.03178,21.68,,,,,,
sh603066,2015-07-09,19.88,23.85,19.88,23.85,0.100092250923,3622500.0,81680000.0,596000000.0,2385000000.0,0.144960780201,23.85,,,,,,
