code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz300042,2010-01-08,51.0,56.5,51.0,52.45,0.344872,8736500.0,467683960.2,704928000.0,3503660000.0,0.650037202381,52.45,,,,,,
sz300042,2010-01-11,50.55,53.85,48.7,53.6,0.021926,4054990.0,208377007.74,720384000.0,3580480000.0,0.301710565476,53.6000187,,,,,,
sz300042,2010-01-12,53.05,54.49,52.5,53.99,0.007276,3110294.0,167125489.86,725625600.0,3606532000.0,0.231420684524,53.9900124361,,,,,,
sz300042,2010-01-13,52.8,56.2,51.5,55.3,0.024264,3267252.0,175376262.24,743232000.0,3694040000.0,0.243099107143,55.3000260978,,,,,,
sz300042,2010-01-14,55.1,60.83,55.1,57.95,0.04792,3706868.0,217735108.53,778848000.0,3871060000.0,0.275808630952,57.9500033484,,,,,,
sz300042,2010-01-15,57.51,57.98,55.95,57.46,-0.008456,2029496.0,115416324.72,772262400.0,3838328000.0,0.151004166667,57.4599781201,,,,,,
sz300042,2010-01-18,56.98,58.78,56.18,56.25,-0.021058,1870145.0,106899357.79,756000000.0,3757500000.0,0.139147693452,56.2499859008,,,,,,
sz300042,2010-01-19,55.9,56.7,53.01,54.11,-0.038044,2553979.0,138972037.59,727238400.0,3614548000.0,0.190028199405,54.1100114372,,,,,,
sz300042,2010-01-20,53.5,53.5,48.7,48.75,-0.099057,2779599.0,140656436.52,655200000.0,3256500000.0,0.206815401786,48.7500360343,,,,,,
sz300042,2010-01-21,49.22,50.17,48.89,49.35,0.012308,1030471.0,50896805.19,663264000.0,3296580000.0,0.0766719494048,49.3500514778,,,,,,
sz300042,2010-01-22,48.0,48.42,45.85,46.61,-0.055522,1430387.0,67202585.2,626438400.0,3113548000.0,0.106427604167,46.6100379197,,,,,,
sz300042,2010-01-25,45.88,47.28,45.61,45.96,-0.013946,697386.0,32358507.15,617702400.0,3070128000.0,0.0518888392857,45.9600143308,,,,,,
sz300042,2010-01-26,46.9,47.18,44.05,44.66,-0.028285,903858.0,41009441.59,600230400.0,2983288000.0,0.0672513392857,44.6600353255,,,,,,
sz300042,2010-01-27,44.45,45.58,44.44,44.78,0.002687,595587.0,26775050.7,601843200.0,2991304000.0,0.0443145089286,44.7800368404,,,,,,
