code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz000426,1996-08-28,10.32,11.45,9.57,11.27,0.916667,10334641.0,107828925.47,172431000.0,623231000.0,0.675466732026,11.27,,,,,,
sz000426,1996-08-29,10.85,11.3,10.51,11.19,-0.007098,5832514.0,64088386.68,171207000.0,618807000.0,0.381210065359,11.19000554,,,,,,
sz000426,1996-08-30,11.3,12.08,11.3,11.49,0.02681,5700164.0,66794680.23,175797000.0,635397000.0,0.372559738562,11.4900095885,,,,,,
sz000426,1996-09-02,11.55,12.3,11.3,12.18,0.060052,4251656.0,50051435.4,186354000.0,673554000.0,0.277886013072,12.1800076443,,,,,,
sz000426,1996-09-03,12.1,13.15,11.65,12.7,0.042693,4076908.0,51404768.66,194310000.0,702310000.0,0.266464575163,12.7000087107,,,,,,
sz000426,1996-09-04,12.6,13.0,12.2,12.5,-0.015748,2496038.0,31365688.99,191250000.0,691250000.0,0.163139738562,12.5000089735,,,,,,
sz000426,1996-09-05,12.6,12.6,11.5,11.55,-0.076,1702000.0,20382556.0,176715000.0,638715000.0,0.111241830065,11.5500082915,,,,,,
sz000426,1996-09-06,11.3,11.71,11.11,11.3,-0.021645,1284512.0,14576257.81,172890000.0,624890000.0,0.0839550326797,11.3000083621,,,,,,
sz000426,1996-09-09,11.2,11.88,11.2,11.69,0.034513,1486494.0,17386235.82,178857000.0,646457000.0,0.0971564705882,11.6900055507,,,,,,
sz000426,1996-09-10,11.54,11.7,10.85,11.0,-0.059025,1066213.0,12003692.0,168300000.0,608300000.0,0.069687124183,11.000002973,,,,,,
sz000426,1996-09-11,11.1,11.4,10.55,11.15,0.013636,831730.0,9216568.38,170595000.0,616595000.0,0.0543614379085,11.1499990136,,,,,,
sz000426,1996-09-12,11.2,11.2,10.59,10.69,-0.041256,926700.0,9997462.0,163557000.0,591157000.0,0.060568627451,10.6899946543,,,,,,
sz000426,1996-09-13,10.56,10.6,10.3,10.6,-0.008419,805013.0,8385763.37,162180000.0,586180000.0,0.0526152287582,10.5999955893,,,,,,
sz000426,1996-09-16,10.6,10.93,10.13,10.6,0.0,529342.0,5548419.52,162180000.0,586180000.0,0.0345975163399,10.5999955893,,,,,,
sz000426,1996-09-17,10.6,11.0,10.36,10.8,0.018868,1118462.0,12092342.42,165240000.0,597240000.0,0.0731020915033,10.7999963061,,,,,,
sz000426,1996-09-18,10.8,10.9,9.98,10.16,-0.059259,1293500.0,13345301.0,155448000.0,561848000.0,0.0845424836601,10.159999325,,,,,,
sz000426,1996-09-19,10.0,10.85,9.9,10.75,0.058071,2346092.0,24432178.42,164475000.0,594475000.0,0.153339346405,10.7500006458,,,,,,
sz000426,1996-09-20,10.7,10.85,10.55,10.7,-0.004651,1346612.0,14394478.7,163710000.0,591710000.0,0.0880138562092,10.7000023928,,,,,,
sz000426,1996-09-23,10.8,10.88,10.4,10.5,-0.018692,412950.0,4357326.0,160650000.0,580650000.0,0.0269901960784,10.499997948,,,,,,
sz000426,1996-09-24,10.98,11.35,10.66,11.2,0.066667,1038824.0,11409327.02,171360000.0,619360000.0,0.0678969934641,11.2000013112,,,,,,
sz000426,1996-09-25,11.2,11.28,10.82,11.0,-0.017857,1118500.0,12398571.65,168300000.0,608300000.0,0.0731045751634,11.0000028878,,,,,,
sz000426,1996-09-26,11.2,11.25,10.89,11.0,0.0,657100.0,7254775.92,168300000.0,608300000.0,0.0429477124183,11.0000028878,,,,,,
sz000426,1996-09-27,11.1,13.15,11.1,12.6,0.145455,4940121.0,61229986.75,192780000.0,696780000.0,0.32288372549,12.6000083079,,,,,,
sz000426,1996-10-03,13.2,13.74,12.78,12.95,0.027778,3788073.0,50250052.02,198135000.0,716135000.0,0.247586470588,12.9500113386,,,,,,
