index_code,date,open,close,low,high,volume,money,change
sz399005,2015-07-03,8198.98,8068.06,7825.32,8685.87,35949096.0,75454070000.0,-0.0441547917486
sz399005,2015-07-02,8865.25,8440.76,8288.52,8975.46,36343101.0,80360670000.0,-0.0494125808602
sz399005,2015-07-01,9131.83,8879.52,8796.08,9539.67,40495133.0,97409720000.0,-0.038230247994
sz399005,2015-06-30,8488.25,9232.48,8119.28,9242.49,40887454.0,88938300000.0,0.0623255342994
sz399005,2015-06-29,9486.56,8690.82,8522.32,9489.8,34256330.0,75120960000.0,-0.066107745309
sz399005,2015-06-26,9823.63,9306.02,9278.99,9867.57,26454059.0,62755070000.0,-0.0841072377615
sz399005,2015-06-25,10606.79,10160.6,10051.69,10613.58,28952706.0,76343130000.0,-0.0401497882503
sz399005,2015-06-24,10540.46,10585.61,10303.27,10643.93,28137422.0,75297780000.0,0.0117232711616
sz399005,2015-06-23,10265.06,10462.95,9739.33,10463.86,27263298.0,70411740000.0,0.0184366829739
sz399005,2015-06-19,10719.32,10273.54,10248.58,10775.75,25207144.0,66539100000.0,-0.05727274062
sz399005,2015-06-18,11332.57,10897.68,10887.33,11413.05,25161066.0,71062610000.0,-0.0428356365795
sz399005,2015-06-17,11232.94,11385.38,10888.44,11447.12,27288824.0,74732900000.0,0.0137720589348
sz399005,2015-06-16,11547.96,11230.71,11121.39,11551.07,32814942.0,91777910000.0,-0.0403259780067
sz399005,2015-06-15,12059.01,11702.63,11680.9,12075.42,36866084.0,1.0803272e+11,-0.0244979377353
sz399005,2015-06-12,11962.64,11996.52,11937.92,12084.3,33830532.0,1.0021068e+11,0.00517901147158
sz399005,2015-06-11,11777.82,11934.71,11756.16,11963.39,35483845.0,1.0410979e+11,0.0160485944391
sz399005,2015-06-10,11454.99,11746.2,11361.05,11834.28,32210636.0,94967700000.0,0.0210659726387
sz399005,2015-06-09,11492.45,11503.86,11389.39,11670.59,29462188.0,86193460000.0,-0.00233375568154
sz399005,2015-06-08,11721.94,11530.77,11370.12,11721.94,35192000.0,1.0425054e+11,-0.0159947773549
sz399005,2015-06-05,11799.68,11718.2,11492.39,11903.07,36064620.0,1.0799077e+11,0.00337191599836
sz399005,2015-06-04,11826.55,11678.82,11076.03,11826.55,32491981.0,99529570000.0,-0.0093006211159
sz399005,2015-06-03,11963.07,11788.46,11551.69,11963.07,33516018.0,1.039256e+11,-0.00905917252777
sz399005,2015-06-02,11601.77,11896.23,11564.22,11896.23,34553589.0,1.0530978e+11,0.0344421893994
sz399005,2015-06-01,11095.64,11500.14,11095.64,11500.14,30345824.0,91568190000.0,0.0481247453771
sz399005,2015-05-29,10856.88,10972.11,10456.85,11194.22,34583560.0,1.0072502e+11,0.011109933604
sz399005,2015-05-28,11587.39,10851.55,10851.55,11733.49,44987428.0,1.3457083e+11,-0.0629617060814
sz399005,2015-05-27,11645.87,11580.69,11355.45,11662.56,39901449.0,1.2356533e+11,0.00140603557633
sz399005,2015-05-26,11247.69,11564.43,11197.95,11565.11,41057945.0,1.2734956e+11,0.0380111211342
sz399005,2015-05-25,10809.54,11140.95,10748.85,11151.77,37915375.0,1.1362e+11,0.0193747026315
sz399005,2015-05-22,11031.33,10929.2,10726.05,11119.23,40271592.0,1.1793229e+11,0.00671406767124
sz399005,2015-05-21,10451.53,10856.31,10451.53,10856.31,37317622.0,1.0564989e+11,0.0451572841705
sz399005,2015-05-20,10266.24,10387.25,10266.24,10623.7,39861923.0,1.1133182e+11,0.0187293797346
sz399005,2015-05-19,10000.55,10196.28,9880.74,10218.87,32915644.0,91994160000.0,0.0268829278855
sz399005,2015-05-18,9618.5,9929.35,9608.29,9943.99,31165595.0,84983460000.0,0.0307661803513
sz399005,2015-05-15,9677.52,9632.98,9487.69,9735.08,30966042.0,82527050000.0,-0.00759577652984
sz399005,2015-05-14,9764.36,9706.71,9620.47,9839.75,32473151.0,87922940000.0,-0.00190021994429
sz399005,2015-05-13,9547.21,9725.19,9459.31,9839.39,41158875.0,1.0982587e+11,0.0133351255209
sz399005,2015-05-12,9436.47,9597.21,9353.43,9603.93,40302323.0,1.1003553e+11,0.0205303196252
sz399005,2015-05-11,9008.97,9404.14,8991.34,9404.27,37263436.0,1.0295854e+11,0.0521832141011
sz399005,2015-05-08,8641.95,8937.74,8631.18,8937.74,29839172.0,78863920000.0,0.0463177044494
sz399005,2015-05-07,8589.84,8542.09,8532.25,8685.59,24320271.0,61678330000.0,-0.0085091812336
sz399005,2015-05-06,8629.61,8615.4,8554.29,8832.64,26615204.0,69014790000.0,0.00522482620861
sz399005,2015-05-05,8797.68,8570.62,8519.01,8818.82,26055259.0,67389200000.0,-0.0274716546083
sz399005,2015-05-04,8799.73,8812.72,8693.97,8845.07,23432053.0,61623440000.0,0.00404913651082
sz399005,2015-04-30,8828.28,8777.18,8776.65,8893.53,23941710.0,64105090000.0,-0.00238345561283
sz399005,2015-04-29,8602.64,8798.15,8566.55,8822.78,23834623.0,64408030000.0,0.0186345111842
sz399005,2015-04-28,8936.58,8637.2,8551.2,8953.81,30713963.0,83053720000.0,-0.0333663856104
sz399005,2015-04-27,8973.88,8935.34,8881.59,9070.93,30359212.0,80369480000.0,0.00512385556914
sz399005,2015-04-24,8798.98,8889.79,8745.79,8936.22,32590893.0,82923540000.0,0.000417506932191
sz399005,2015-04-23,8828.06,8886.08,8767.0,8936.13,34873584.0,90492940000.0,0.0125513763214
sz399005,2015-04-22,8604.27,8775.93,8604.27,8781.38,31111499.0,80375020000.0,0.028527328386
sz399005,2015-04-21,8224.55,8532.52,8224.55,8532.63,26112389.0,68371080000.0,0.0387726380685
sz399005,2015-04-20,8407.76,8214.04,8179.39,8425.24,28767686.0,72164020000.0,-0.0270272831403
sz399005,2015-04-17,8497.28,8442.21,8402.1,8533.59,26326361.0,67491950000.0,-0.000944357464152
sz399005,2015-04-16,8237.77,8450.19,8178.0,8551.3,23482467.0,61884030000.0,0.0131794294429
sz399005,2015-04-15,8630.88,8340.27,8340.27,8630.88,26046333.0,67707190000.0,-0.037271619132
sz399005,2015-04-14,8728.75,8663.16,8588.44,8775.35,28572683.0,77152200000.0,-0.00596205215763
sz399005,2015-04-13,8573.51,8715.12,8517.43,8739.7,29928152.0,82393030000.0,0.0229986653661
sz399005,2015-04-10,8254.97,8519.19,8211.44,8538.27,26414268.0,70728950000.0,0.0288578591925
sz399005,2015-04-09,8421.99,8280.24,7993.34,8421.99,31799356.0,81950940000.0,-0.017548355865
sz399005,2015-04-08,8626.46,8428.14,8301.45,8628.34,32378859.0,85505880000.0,-0.0195584829234
sz399005,2015-04-07,8511.49,8596.27,8511.49,8597.95,29248172.0,78204810000.0,0.0141739213533
sz399005,2015-04-03,8337.21,8476.13,8304.16,8484.21,29214697.0,74089010000.0,0.0109670832449
sz399005,2015-04-02,8304.58,8384.18,8253.88,8400.5,32842972.0,82974070000.0,0.0183453700532
sz399005,2015-04-01,8026.96,8233.14,8025.03,8267.44,29720674.0,74219360000.0,0.0283892049074
sz399005,2015-03-31,7957.3,8005.86,7919.04,8111.67,31707436.0,77833840000.0,0.00764494431802
sz399005,2015-03-30,7895.35,7945.12,7875.09,7979.8,27758087.0,67459660000.0,0.00858266127241
sz399005,2015-03-27,7758.59,7877.51,7737.94,7898.26,24259738.0,58585097400.0,0.0166024421657
sz399005,2015-03-26,7866.36,7748.86,7681.65,7917.37,32162463.0,78006736500.0,-0.0191937219163
sz399005,2015-03-25,7765.8,7900.5,7737.49,7969.29,36537501.0,88631448200.0,0.017333493006
sz399005,2015-03-24,7696.39,7765.89,7469.81,7777.93,37304129.0,90281238600.0,0.0123409314294
sz399005,2015-03-23,7471.74,7671.22,7471.74,7671.6,33249277.0,78529550700.0,0.0333265533466
sz399005,2015-03-20,7362.03,7423.81,7359.63,7481.59,29727837.0,68065553500.0,0.00682444812429
sz399005,2015-03-19,7364.67,7373.49,7297.49,7374.16,27728857.0,61620383600.0,0.00198399486879
sz399005,2015-03-18,7214.92,7358.89,7175.75,7365.79,30408031.0,66061071300.0,0.0190773466203
sz399005,2015-03-17,7228.16,7221.13,7135.66,7256.12,30562321.0,68546698300.0,0.00388143818963
sz399005,2015-03-16,6991.54,7193.21,6988.05,7193.63,29748462.0,66685332600.0,0.0376757779817
sz399005,2015-03-13,6866.23,6932.04,6850.2,6932.5,21058968.0,46382917700.0,0.0148939067187
sz399005,2015-03-12,6883.13,6830.31,6766.25,6895.6,23516438.0,50061920400.0,-0.00169689210046
sz399005,2015-03-11,6878.43,6841.92,6817.37,6898.61,20099985.0,43756874300.0,-0.00422793288284
sz399005,2015-03-10,6747.91,6870.97,6743.36,6894.94,22798090.0,49670002100.0,0.0198993307021
sz399005,2015-03-09,6610.11,6736.91,6567.38,6736.91,17880347.0,36784991700.0,0.0144589053576
sz399005,2015-03-06,6824.59,6640.89,6640.73,6830.05,19492126.0,41955736900.0,-0.0237215627182
sz399005,2015-03-05,6773.86,6802.25,6716.69,6802.25,22012232.0,48725095700.0,0.00554641500843
sz399005,2015-03-04,6649.49,6764.73,6649.49,6764.73,21986229.0,47768098600.0,0.0180149946878
sz399005,2015-03-03,6689.22,6645.02,6640.2,6757.26,26361522.0,55140453000.0,-0.0138930110527
sz399005,2015-03-02,6671.39,6738.64,6635.93,6742.11,24996726.0,51738033100.0,0.0162895531797
sz399005,2015-02-27,6567.7,6630.63,6547.52,6652.53,18879443.0,39969474500.0,0.00942189826359
sz399005,2015-02-26,6513.02,6568.74,6483.93,6569.22,16937612.0,35530109800.0,0.00808309303
sz399005,2015-02-25,6596.87,6516.07,6488.29,6605.26,17062340.0,37551060200.0,-0.00791708979959
sz399005,2015-02-17,6577.4,6568.07,6529.14,6589.16,16648832.0,36123763500.0,0.00329795554252
sz399005,2015-02-16,6391.44,6546.48,6391.44,6546.48,20360656.0,42738832500.0,0.0294890988464
sz399005,2015-02-13,6296.5,6358.96,6296.5,6395.29,20079234.0,39690042800.0,0.0158845791936
sz399005,2015-02-12,6232.13,6259.53,6216.54,6267.83,14708204.0,28517310900.0,0.00555668006439
sz399005,2015-02-11,6147.0,6224.94,6144.81,6259.36,14769862.0,29130063600.0,0.0135565513019
sz399005,2015-02-10,6005.12,6141.68,5995.65,6141.68,13174545.0,25410009000.0,0.0244738914021
sz399005,2015-02-09,6013.64,5994.96,5978.76,6082.73,13990021.0,25946952200.0,-0.00504369040803
sz399005,2015-02-06,6147.64,6025.35,5993.86,6164.56,16653746.0,30071922000.0,-0.0205852090137
sz399005,2015-02-05,6206.99,6151.99,6146.62,6277.15,21518986.0,39814808600.0,-0.00208763864873
sz399005,2015-02-04,6208.46,6164.86,6161.31,6240.17,19704631.0,35738366700.0,-0.00417400293989
sz399005,2015-02-03,6059.46,6190.7,6059.46,6202.91,17924191.0,31944846900.0,0.0278739859401
sz399005,2015-02-02,5989.66,6022.82,5979.42,6080.13,13868051.0,24488653000.0,-0.00393443598975
sz399005,2015-01-30,6137.99,6046.61,6046.55,6166.76,15501779.0,28033930800.0,-0.014951803323
sz399005,2015-01-29,6116.13,6138.39,6099.91,6184.24,17959570.0,30642994300.0,-0.00456011585159
sz399005,2015-01-28,6210.29,6166.51,6147.35,6241.16,19127293.0,34058265100.0,-0.011170317679
sz399005,2015-01-27,6230.56,6236.17,6133.5,6260.99,24226963.0,43139390300.0,0.0048436137935
sz399005,2015-01-26,6073.5,6206.11,6073.5,6207.18,21204285.0,37535207000.0,0.0247193051978
sz399005,2015-01-23,6151.0,6056.4,6030.85,6159.81,19518572.0,37809058600.0,-0.0148094166027
sz399005,2015-01-22,6085.05,6147.44,6076.52,6160.1,22383195.0,42936701400.0,0.0108792885708
sz399005,2015-01-21,6001.63,6081.28,5992.9,6086.14,24637697.0,47171961600.0,0.0202394373759
sz399005,2015-01-20,5764.71,5960.64,5764.71,5964.35,22261321.0,42837912200.0,0.0377935674154
sz399005,2015-01-19,5735.96,5743.57,5670.01,5950.86,22090575.0,40663880100.0,-0.0250014853544
sz399005,2015-01-16,5789.8,5890.85,5789.8,5900.37,17446714.0,31425254300.0,0.0172879459275
sz399005,2015-01-15,5782.48,5790.74,5749.73,5798.59,11935644.0,22502150700.0,0.00112720470522
sz399005,2015-01-14,5815.55,5784.22,5758.27,5839.36,14632877.0,27820936600.0,-0.0071184700868
sz399005,2015-01-13,5682.68,5825.69,5682.68,5838.4,16827064.0,32940401900.0,0.0256622880916
sz399005,2015-01-12,5652.27,5679.93,5624.03,5704.99,14004894.0,25711116400.0,0.00227632463566
sz399005,2015-01-09,5662.75,5667.03,5661.78,5773.2,18089736.0,33494982000.0,-0.00128297537498
sz399005,2015-01-08,5663.63,5674.31,5635.18,5728.76,16901444.0,29523439100.0,0.00187510262744
sz399005,2015-01-07,5696.44,5663.69,5633.93,5717.09,16136900.0,28429124400.0,-0.00736803178559
sz399005,2015-01-06,5549.31,5705.73,5532.89,5715.85,20741997.0,37874912500.0,0.0207432135075
sz399005,2015-01-05,5476.31,5589.78,5447.9,5610.9,20868408.0,36139581800.0,0.023546150198
sz399005,2014-12-31,5388.73,5461.19,5381.23,5464.83,15282381.0,26946663400.0,0.0129465685102
sz399005,2014-12-30,5491.4,5391.39,5380.07,5500.14,16092626.0,28015913100.0,-0.0193996053146
sz399005,2014-12-29,5577.32,5498.05,5462.17,5579.74,18787257.0,31537055100.0,-0.0121388311434
sz399005,2014-12-26,5519.98,5565.61,5498.91,5566.04,15323539.0,25831765300.0,0.00847643431669
sz399005,2014-12-25,5470.35,5518.83,5463.26,5518.83,12666465.0,21688562500.0,0.012020288707
sz399005,2014-12-24,5414.39,5453.28,5393.58,5457.22,13715680.0,22705959400.0,0.0124916450056
sz399005,2014-12-23,5433.04,5386.0,5381.15,5510.79,14259066.0,23910341000.0,-0.0123266620455
sz399005,2014-12-22,5646.06,5453.22,5435.25,5646.06,21222951.0,35247932100.0,-0.0379188977003
sz399005,2014-12-19,5749.18,5668.15,5600.87,5750.03,19083650.0,33409291100.0,-0.0160845436666
sz399005,2014-12-18,5775.47,5760.81,5758.54,5809.41,19742081.0,35435040600.0,-0.00557558893237
sz399005,2014-12-17,5839.42,5793.11,5724.76,5839.42,23711622.0,39649932400.0,-0.00977218184429
sz399005,2014-12-16,5885.76,5850.28,5820.2,5898.03,21043719.0,36180761200.0,-0.00542315944089
sz399005,2014-12-15,5758.9,5882.18,5753.82,5888.85,23101418.0,39742108600.0,0.0179265184067
sz399005,2014-12-12,5737.36,5778.59,5727.45,5790.26,21122559.0,34736637000.0,0.00910511748116
sz399005,2014-12-11,5680.47,5726.45,5660.41,5753.47,23060461.0,38910110200.0,0.00433200333231
sz399005,2014-12-10,5500.05,5701.75,5500.05,5707.21,26203331.0,42311614200.0,0.0387593368555
sz399005,2014-12-09,5693.36,5489.0,5479.45,5717.04,33617038.0,55975912800.0,-0.0393635192652
sz399005,2014-12-08,5667.95,5713.92,5624.45,5737.08,26498189.0,46677589800.0,0.00284500264141
sz399005,2014-12-05,5827.1,5697.71,5557.49,5827.1,30845677.0,52081613300.0,-0.0198483078707
sz399005,2014-12-04,5701.74,5813.09,5701.74,5817.29,27940983.0,46707852100.0,0.0202341254519
sz399005,2014-12-03,5615.53,5697.8,5580.75,5698.57,29063411.0,45834950600.0,0.014791397658
sz399005,2014-12-02,5543.83,5614.75,5539.6,5627.05,19027313.0,30568774900.0,0.0108725397706
sz399005,2014-12-01,5578.65,5554.36,5517.6,5578.68,20676395.0,33387560000.0,-0.00587772050401
sz399005,2014-11-28,5595.41,5587.2,5526.92,5595.41,23277466.0,36354454100.0,-0.00208613151202
sz399005,2014-11-27,5601.58,5598.88,5559.99,5605.65,21352089.0,33432340000.0,0.00310127795584
sz399005,2014-11-26,5588.4,5581.57,5546.6,5601.52,19238466.0,30142669100.0,0.00134012665722
sz399005,2014-11-25,5483.49,5574.1,5481.13,5574.1,18743465.0,30294812600.0,0.0179703051665
sz399005,2014-11-24,5470.22,5475.7,5445.44,5494.43,19336180.0,29275201700.0,0.00928050724838
sz399005,2014-11-21,5387.23,5425.35,5383.9,5427.77,12169152.0,18171324800.0,0.0080677377818
sz399005,2014-11-20,5401.16,5381.93,5375.57,5403.64,10491888.0,15757817100.0,-0.00669043848672
sz399005,2014-11-19,5389.71,5418.18,5385.23,5447.21,13406132.0,20623212700.0,0.00538861488104
sz399005,2014-11-18,5387.79,5389.14,5371.92,5409.07,10396548.0,16171924800.0,0.00114806723438
sz399005,2014-11-17,5333.67,5382.96,5307.72,5406.65,12203011.0,18786357900.0,0.0110307030312
sz399005,2014-11-14,5293.67,5324.23,5272.45,5327.14,12179974.0,17625003900.0,0.00179690969165
sz399005,2014-11-13,5421.14,5314.68,5286.94,5421.14,14520382.0,22874018400.0,-0.0197174993268
sz399005,2014-11-12,5355.18,5421.58,5349.77,5421.58,11593176.0,18288469100.0,0.00959957393162
sz399005,2014-11-11,5544.21,5370.03,5338.67,5550.01,19459781.0,30774974100.0,-0.0295997527933
sz399005,2014-11-10,5502.54,5533.83,5475.0,5533.86,14097670.0,22725617900.0,0.00690700471445
sz399005,2014-11-07,5556.46,5495.87,5471.13,5577.23,17000202.0,26865491500.0,-0.00960682479213
sz399005,2014-11-06,5515.46,5549.18,5490.19,5550.33,12792831.0,20423888200.0,0.00626697759773
sz399005,2014-11-05,5522.36,5514.62,5489.76,5531.91,13615006.0,21689422700.0,-0.00164021087391
sz399005,2014-11-04,5575.68,5523.68,5503.2,5575.68,14839432.0,24059210100.0,-0.00928890299831
sz399005,2014-11-03,5556.67,5575.47,5542.36,5578.64,13502824.0,22036941200.0,0.00321902698657
sz399005,2014-10-31,5574.88,5557.58,5509.73,5584.02,16413588.0,26213756600.0,-0.00196819992314
sz399005,2014-10-30,5574.97,5568.54,5550.06,5606.43,15434939.0,26025021600.0,-0.00128593488542
sz399005,2014-10-29,5552.5,5575.71,5529.22,5582.07,16284566.0,26958268000.0,0.00654759325852
sz399005,2014-10-28,5451.41,5539.44,5451.41,5539.44,11788589.0,20314062100.0,0.0181091030728
sz399005,2014-10-27,5396.22,5440.91,5369.27,5440.91,8581855.0,14412321900.0,0.00555364581601
sz399005,2014-10-24,5405.5,5410.86,5394.55,5442.32,8786326.0,14786136400.0,0.00148996540689
sz399005,2014-10-23,5457.39,5402.81,5379.06,5476.02,10935621.0,17520829200.0,-0.0121154053614
sz399005,2014-10-22,5520.43,5469.07,5466.92,5547.16,10863262.0,18376507100.0,-0.00878830497539
sz399005,2014-10-21,5560.53,5517.56,5510.24,5577.72,11260983.0,19114525600.0,-0.00682390508814
sz399005,2014-10-20,5492.13,5555.47,5492.13,5557.13,11250899.0,19293013200.0,0.0138921587415
sz399005,2014-10-17,5518.81,5479.35,5393.36,5544.81,14952698.0,25014835800.0,-0.00833962243662
sz399005,2014-10-16,5587.71,5525.43,5525.43,5636.87,16903304.0,29663146900.0,-0.0153451637162
sz399005,2014-10-15,5577.84,5611.54,5536.72,5611.54,14457455.0,25356489800.0,0.00615540745283
sz399005,2014-10-14,5593.92,5577.21,5547.7,5632.75,14380067.0,25599117600.0,-0.00408209183099
sz399005,2014-10-13,5611.12,5600.07,5538.39,5611.12,14504206.0,25222104100.0,-0.00724348644638
sz399005,2014-10-10,5655.81,5640.93,5609.83,5674.47,16491048.0,28314789200.0,-0.00623467316853
sz399005,2014-10-09,5678.98,5676.32,5608.06,5696.19,18701400.0,32680297000.0,0.00167642522614
sz399005,2014-10-08,5625.93,5666.82,5586.06,5666.82,17740768.0,30683919600.0,0.0110655152726
sz399005,2014-09-30,5576.23,5604.8,5569.85,5621.01,14805022.0,24675199700.0,0.00720432870716
sz399005,2014-09-29,5532.17,5564.71,5531.77,5570.12,16137727.0,26633327500.0,0.00996037990283
sz399005,2014-09-26,5484.73,5509.83,5472.07,5515.87,14501680.0,24223551700.0,0.00366321050983
sz399005,2014-09-25,5508.53,5489.72,5473.69,5552.48,18893571.0,30233121800.0,0.00167136205059
sz399005,2014-09-24,5409.73,5480.56,5396.48,5486.98,15040989.0,24396522800.0,0.0110857545563
sz399005,2014-09-23,5352.31,5420.47,5352.31,5422.07,13239338.0,21172460500.0,0.0115723547437
sz399005,2014-09-22,5434.9,5358.46,5343.61,5434.9,13487619.0,21617849600.0,-0.0150360460713
sz399005,2014-09-19,5403.5,5440.26,5381.98,5447.92,12821152.0,20159972700.0,0.00776908371493
sz399005,2014-09-18,5368.63,5398.32,5348.06,5401.65,14192074.0,20783811700.0,0.00381755330721
sz399005,2014-09-17,5347.5,5377.79,5292.9,5377.79,17515351.0,26955036600.0,0.0071729697031
sz399005,2014-09-16,5553.33,5339.49,5339.18,5555.55,22168656.0,36344975600.0,-0.0383975363337
sz399005,2014-09-15,5507.05,5552.7,5485.9,5563.0,19459991.0,31939079900.0,0.00768553721633
sz399005,2014-09-12,5455.01,5510.35,5439.84,5511.14,17088278.0,27107415700.0,0.009508193718
sz399005,2014-09-11,5484.46,5458.45,5434.21,5541.32,21233913.0,35186582500.0,-0.00371431700372
sz399005,2014-09-10,5465.51,5478.8,5434.18,5486.61,16622422.0,27370353500.0,0.000675786743621
sz399005,2014-09-09,5463.54,5475.1,5427.11,5484.9,16106791.0,27587732800.0,0.00478618173543
sz399005,2014-09-05,5440.69,5449.02,5406.84,5456.51,18182814.0,30211639600.0,0.00389100757199
sz399005,2014-09-04,5392.64,5427.9,5367.42,5430.4,16408845.0,30276823100.0,0.00679058258784
sz399005,2014-09-03,5370.61,5391.29,5356.29,5404.45,17071948.0,31004891700.0,0.00778933830814
sz399005,2014-09-02,5303.07,5349.62,5293.08,5351.26,16447779.0,28551268600.0,0.0111995947353
sz399005,2014-09-01,5213.77,5290.37,5213.77,5290.37,13025656.0,22037132600.0,0.016786372556
sz399005,2014-08-29,5141.16,5203.03,5136.56,5203.03,9591574.0,16015225900.0,0.0131812109812
sz399005,2014-08-28,5189.29,5135.34,5120.64,5202.41,11451621.0,18093468300.0,-0.0112747646277
sz399005,2014-08-27,5155.33,5193.9,5155.33,5209.18,11222773.0,19347667600.0,0.0084107032606
sz399005,2014-08-26,5218.4,5150.58,5130.98,5243.45,14660662.0,23368257500.0,-0.0140902225991
sz399005,2014-08-25,5270.85,5224.19,5208.08,5272.94,13970843.0,22844406800.0,-0.00640752546654
sz399005,2014-08-22,5219.9,5257.88,5208.52,5265.9,13480022.0,23094407500.0,0.00637371807877
sz399005,2014-08-21,5217.82,5224.58,5155.98,5229.55,14398666.0,23544883800.0,0.00235596569653
sz399005,2014-08-20,5203.3,5212.3,5191.03,5250.26,15642808.0,24876894300.0,0.0011216834471
sz399005,2014-08-19,5194.22,5206.46,5177.29,5225.04,15841589.0,26144916100.0,0.0035794899275
sz399005,2014-08-18,5123.28,5187.89,5123.28,5187.89,15741115.0,23949867200.0,0.0159424887594
sz399005,2014-08-15,5043.37,5106.48,5035.82,5120.44,13607144.0,20553113300.0,0.0135866598651
sz399005,2014-08-14,5074.23,5038.03,5034.32,5094.71,13213994.0,19686128500.0,-0.00790637590633
sz399005,2014-08-13,5086.98,5078.18,5023.33,5100.19,13005275.0,20564376000.0,-0.000830316385959
sz399005,2014-08-12,5063.28,5082.4,5048.39,5082.4,12592024.0,19787144700.0,0.00325905220998
sz399005,2014-08-11,5010.16,5065.89,5010.16,5067.28,12188171.0,18324317800.0,0.0143607446282
sz399005,2014-08-08,4972.42,4994.17,4972.42,5013.23,10514801.0,15847220800.0,0.00504922440371
sz399005,2014-08-07,5025.07,4969.08,4968.03,5047.29,12858752.0,19375169100.0,-0.0102380648862
sz399005,2014-08-06,4973.8,5020.48,4954.7,5032.23,13785275.0,21187736000.0,0.00622920591654
sz399005,2014-08-05,4951.25,4989.4,4920.86,4989.4,13696576.0,19771428100.0,0.00806142034549
sz399005,2014-08-04,4901.1,4949.5,4891.86,4949.5,10798141.0,16451131800.0,0.0121987382026
sz399005,2014-08-01,4930.26,4889.85,4886.17,4967.84,13234972.0,20652198200.0,-0.012295181307
sz399005,2014-07-31,4908.75,4950.72,4896.17,4950.72,12768147.0,19907634200.0,0.00719172717415
sz399005,2014-07-30,4890.52,4915.37,4882.12,4922.9,13507296.0,21114190100.0,0.00474227183438
sz399005,2014-07-29,4820.38,4892.17,4812.51,4910.28,17340727.0,25207681500.0,0.0157379935512
sz399005,2014-07-28,4732.57,4816.37,4732.57,4824.64,17524943.0,22698605700.0,0.0217270017713
sz399005,2014-07-25,4669.83,4713.95,4669.83,4714.59,10431414.0,14124142800.0,0.0101833735854
sz399005,2014-07-24,4694.37,4666.43,4621.12,4714.94,12521821.0,17927456800.0,-0.00575272242262
sz399005,2014-07-23,4730.14,4693.43,4676.27,4748.61,9686245.0,14805551600.0,-0.00794962629781
sz399005,2014-07-22,4676.52,4731.04,4671.32,4733.1,9023185.0,14407075500.0,0.0101009238363
sz399005,2014-07-21,4680.8,4683.73,4646.46,4689.53,8090730.0,13558754100.0,0.00297655375035
sz399005,2014-07-18,4654.9,4669.83,4651.09,4698.71,7652567.0,12523940400.0,0.00041774852824
sz399005,2014-07-17,4703.61,4667.88,4647.46,4704.56,7224305.0,11442557900.0,-0.00815088053308
sz399005,2014-07-16,4741.6,4706.24,4687.9,4758.17,9292532.0,14081627900.0,-0.00888921648117
sz399005,2014-07-15,4751.79,4748.45,4719.86,4764.45,11239019.0,17230991600.0,-0.00087530851469
sz399005,2014-07-14,4716.2,4752.61,4685.41,4752.61,10718919.0,17512686900.0,0.00850284559919
sz399005,2014-07-11,4687.71,4712.54,4681.94,4729.55,9433997.0,15804758200.0,0.0031867540026
sz399005,2014-07-10,4743.22,4697.57,4688.38,4763.97,10011156.0,17613837600.0,-0.010983759111
