index_code,date,open,close,low,high,volume,money,change
sz399001,2015-06-24,16178.55,16312.31,15867.91,16345.75,332173442.0,6.7521541e+11,0.0165972931555
sz399001,2015-06-23,15720.32,16045.99,14938.82,16047.32,292927731.0,6.0470122e+11,0.0203822206904
sz399001,2015-06-19,16386.98,15725.47,15700.49,16578.88,289646424.0,6.0116684e+11,-0.060315485538
sz399001,2015-06-18,17367.13,16734.84,16709.6,17442.77,289059707.0,6.7536674e+11,-0.0385353654031
sz399001,2015-06-17,17073.08,17405.57,16564.37,17474.08,312419167.0,7.063109e+11,0.019304365853
sz399001,2015-06-16,17502.37,17075.93,16911.91,17502.37,353020384.0,8.0537744e+11,-0.0353971602961
sz399001,2015-06-15,18182.64,17702.55,17668.67,18211.76,406178348.0,9.3003139e+11,-0.0218650732915
sz399001,2015-06-12,17978.05,18098.27,17921.91,18198.07,385071961.0,9.0484464e+11,0.0116592294221
sz399001,2015-06-11,17692.9,17889.69,17606.43,17889.91,351087908.0,8.2140999e+11,0.0119993867935
sz399001,2015-06-10,17297.04,17677.57,17165.89,17852.36,358761346.0,8.1084445e+11,0.0160106902696
sz399001,2015-06-09,17410.64,17399.0,17184.32,17609.28,347168452.0,7.827035e+11,-0.00305460996281
sz399001,2015-06-08,17648.72,17452.31,17145.7,17648.72,420823903.0,9.5323586e+11,-0.0111495833496
sz399001,2015-06-05,17727.86,17649.09,17302.55,17901.86,444202411.0,1.02152858e+12,0.00845892103617
sz399001,2015-06-04,17579.36,17501.05,16426.31,17608.72,401600049.0,9.3384026e+11,-0.00213530233486
sz399001,2015-06-03,17626.92,17538.5,17098.43,17696.48,407201738.0,9.6576289e+11,0.00302649383092
sz399001,2015-06-02,17051.22,17485.58,16963.74,17485.58,396498446.0,9.3030241e+11,0.0335775967295
sz399001,2015-06-01,16247.39,16917.53,16245.55,16921.07,364798783.0,8.2989263e+11,0.0507488921117
sz399001,2015-05-29,15920.33,16100.45,15299.65,16386.05,412437255.0,9.0065745e+11,0.0117828561015
sz399001,2015-05-28,16953.6,15912.95,15909.1,17153.8,522049636.0,1.11359599e+12,-0.0619311322178
sz399001,2015-05-27,16988.9,16963.52,16610.78,17061.92,444795218.0,9.9106729e+11,0.00355252501409
sz399001,2015-05-26,16456.23,16903.47,16397.5,16904.15,446921466.0,9.7338762e+11,0.0337843540419
sz399001,2015-05-25,15894.14,16351.06,15810.15,16368.91,421405387.0,9.1211636e+11,0.0190242929614
sz399001,2015-05-22,16084.04,16045.8,15731.01,16191.15,436129070.0,9.5302202e+11,0.0109163441493
sz399001,2015-05-21,15402.95,15872.53,15402.95,15872.59,355766470.0,7.9301659e+11,0.0349121214729
sz399001,2015-05-20,15206.56,15337.08,15206.56,15618.13,379613287.0,8.160563e+11,0.0138622815055
sz399001,2015-05-19,14723.21,15127.38,14704.33,15173.92,318039850.0,6.9938675e+11,0.0309930803135
sz399001,2015-05-18,14612.88,14672.63,14564.73,14759.09,295493125.0,6.3645249e+11,-0.00151888914219
sz399001,2015-05-15,14955.41,14694.95,14590.76,14955.41,311171360.0,6.4034124e+11,-0.0219322212364
sz399001,2015-05-14,15210.75,15024.47,15003.72,15299.79,337960219.0,6.968292e+11,-0.00979497254679
sz399001,2015-05-13,15075.02,15173.09,14962.38,15245.81,347022211.0,7.3182267e+11,0.00708867279204
sz399001,2015-05-12,14975.23,15066.29,14879.6,15088.96,334000961.0,7.207693e+11,0.0081238524498
sz399001,2015-05-11,14572.82,14944.88,14447.78,14946.65,317394179.0,6.6870441e+11,0.0320158826068
sz399001,2015-05-08,14271.46,14481.25,14165.07,14481.44,254235473.0,5.1293972e+11,0.0259671988058
sz399001,2015-05-07,14080.36,14114.73,14027.6,14226.08,226513292.0,4.2704398e+11,-0.00151667672361
sz399001,2015-05-06,14347.55,14136.17,14032.02,14569.64,266597218.0,5.1690645e+11,-0.00681018189994
sz399001,2015-05-05,14831.91,14233.1,14145.5,14831.91,300637801.0,5.3617815e+11,-0.0422212397539
sz399001,2015-05-04,14846.48,14860.53,14714.91,14958.79,264061794.0,4.9917109e+11,0.00282684510859
sz399001,2015-04-30,14909.06,14818.64,14818.64,15009.73,276318705.0,5.4680827e+11,-0.00358460053994
sz399001,2015-04-29,14669.22,14871.95,14542.32,14907.96,272506011.0,5.2670247e+11,0.0111985585341
sz399001,2015-04-28,14946.95,14707.25,14580.42,14979.81,333952855.0,6.1377135e+11,-0.00689898726621
sz399001,2015-04-27,14749.02,14809.42,14644.01,14910.31,345252659.0,6.365054e+11,0.0144341619459
sz399001,2015-04-24,14615.54,14598.7,14422.54,14771.29,353165959.0,6.4000698e+11,-0.0098024719159
sz399001,2015-04-23,14842.21,14743.22,14647.14,14893.01,378663766.0,6.8774299e+11,-0.000400701600705
sz399001,2015-04-22,14529.24,14749.13,14510.93,14756.15,363904289.0,6.517131e+11,0.0214786342544
sz399001,2015-04-21,13882.44,14439.0,13882.44,14439.0,309272608.0,5.4874574e+11,0.0409037169469
sz399001,2015-04-20,14132.83,13871.6,13814.96,14288.33,370369416.0,6.2749574e+11,-0.0196291841174
sz399001,2015-04-17,14120.77,14149.34,14039.04,14249.47,334301246.0,5.8854708e+11,0.01299703604
sz399001,2015-04-16,13549.87,13967.8,13492.77,14024.68,259650094.0,4.814304e+11,0.0235362481964
sz399001,2015-04-15,14023.4,13646.61,13646.61,14023.4,311574168.0,5.5813651e+11,-0.0281895052576
sz399001,2015-04-14,14132.61,14042.46,13920.06,14221.51,326909093.0,6.1488277e+11,-0.00756493162303
sz399001,2015-04-13,14100.35,14149.5,13972.41,14175.36,332808102.0,6.3881336e+11,0.0097171764313
sz399001,2015-04-10,13718.92,14013.33,13650.32,14034.31,295307916.0,5.6535303e+11,0.0156993722426
sz399001,2015-04-09,13898.49,13796.73,13505.85,13914.01,346150570.0,6.4875243e+11,-0.00325031860202
sz399001,2015-04-08,13814.98,13841.72,13513.14,13846.55,361429213.0,6.8576686e+11,0.00530114251641
sz399001,2015-04-07,13626.62,13768.73,13625.26,13769.76,344476953.0,6.3925613e+11,0.020311027193
sz399001,2015-04-03,13336.87,13494.64,13296.95,13502.47,326233579.0,6.0223299e+11,0.00510498208713
sz399001,2015-04-02,13486.89,13426.1,13235.28,13537.38,321767130.0,5.8308368e+11,0.00234271414408
sz399001,2015-04-01,13187.42,13394.72,13142.4,13454.81,287875627.0,5.1751429e+11,0.0177848223417
sz399001,2015-03-31,13420.92,13160.66,13106.97,13538.29,317728594.0,5.5366574e+11,-0.00247549517483
sz399001,2015-03-30,12917.14,13193.32,12894.49,13242.31,298051198.0,5.0701227e+11,0.0247700478934
sz399001,2015-03-27,12779.33,12874.42,12717.43,12930.24,34084443.0,55791829800.0,0.0126988322172
sz399001,2015-03-26,12703.35,12712.98,12601.75,12856.21,42397510.0,68361057200.0,-0.00345846626584
sz399001,2015-03-25,12776.0,12757.1,12656.52,12841.9,48403843.0,72190028100.0,-0.00344498953223
sz399001,2015-03-24,12841.15,12801.2,12495.92,12841.45,59968595.0,85070134000.0,0.00163376190894
sz399001,2015-03-23,12644.19,12780.32,12644.19,12813.83,48188629.0,70660012700.0,0.0188027374656
sz399001,2015-03-20,12427.41,12544.45,12387.89,12659.83,51977491.0,74624657900.0,0.00927982775919
sz399001,2015-03-19,12549.55,12429.11,12337.68,12552.71,53784328.0,66204331200.0,-0.00537201590238
sz399001,2015-03-18,12206.72,12496.24,12190.25,12505.34,62687647.0,76434258600.0,0.0268474023626
sz399001,2015-03-17,12083.44,12169.52,12046.8,12190.28,48647840.0,67649820000.0,0.0126271346514
sz399001,2015-03-16,11791.42,12017.77,11748.08,12021.82,32743261.0,52813363900.0,0.0259663758653
sz399001,2015-03-13,11680.47,11713.61,11654.19,11751.2,24444696.0,38800415000.0,0.00670528954699
sz399001,2015-03-12,11593.69,11635.59,11516.25,11645.56,27321298.0,43268882000.0,0.00958777762256
sz399001,2015-03-11,11554.66,11525.09,11491.69,11682.54,21679967.0,34661131200.0,-0.00273089519887
sz399001,2015-03-10,11501.98,11556.65,11479.28,11649.25,24318578.0,38471931600.0,0.00203065403187
sz399001,2015-03-09,11280.02,11533.23,11169.05,11547.83,25222373.0,38812651400.0,0.0123617499386
sz399001,2015-03-06,11600.66,11392.4,11381.91,11626.11,22785298.0,35671105700.0,-0.0150427229239
sz399001,2015-03-05,11597.49,11566.39,11484.8,11628.15,26228097.0,42494807200.0,-0.00760955737756
sz399001,2015-03-04,11530.94,11655.08,11521.7,11688.28,29356598.0,42877691300.0,0.0111797276123
sz399001,2015-03-03,11800.99,11526.22,11515.55,11800.99,32018465.0,54289668300.0,-0.0301076571732
sz399001,2015-03-02,11869.96,11884.02,11781.61,11955.82,34160700.0,53686417500.0,0.0107453171034
sz399001,2015-02-27,11736.29,11757.68,11719.66,11819.42,26365461.0,39812259200.0,0.000587195062796
sz399001,2015-02-26,11526.51,11750.78,11470.43,11752.01,23954502.0,38304070600.0,0.0182916366977
sz399001,2015-02-25,11755.18,11539.7,11500.69,11755.18,20426769.0,35201946900.0,-0.0152629674636
sz399001,2015-02-17,11658.05,11718.56,11644.54,11772.15,21055565.0,35613768100.0,0.0106345270693
sz399001,2015-02-16,11474.88,11595.25,11437.74,11606.01,26138980.0,39445968400.0,0.0133006497394
sz399001,2015-02-13,11362.0,11443.05,11338.01,11564.68,26957322.0,39457919800.0,0.0124146998115
sz399001,2015-02-12,11268.59,11302.73,11185.0,11348.32,27422589.0,31218198600.0,0.00329320242188
sz399001,2015-02-11,11174.31,11265.63,11167.12,11318.46,28485508.0,33272471100.0,0.0115843047531
sz399001,2015-02-10,10887.68,11136.62,10875.29,11136.62,20470079.0,29452593500.0,0.0247033991097
sz399001,2015-02-09,10792.0,10868.14,10760.05,10975.85,21689731.0,31294525700.0,0.00713921657662
sz399001,2015-02-06,11022.49,10791.1,10715.43,11054.94,24127363.0,33477236900.0,-0.0248048452951
sz399001,2015-02-05,11367.14,11065.58,11065.58,11386.73,29501801.0,47879056600.0,-0.00458505561528
sz399001,2015-02-04,11241.98,11116.55,11111.53,11364.38,23634740.0,36585170600.0,-0.00826464713329
sz399001,2015-02-03,11077.48,11209.19,10993.55,11216.68,23579979.0,36770582000.0,0.0224433875696
sz399001,2015-02-02,10952.14,10963.14,10921.44,11140.97,23043236.0,34404527900.0,-0.0168195869493
sz399001,2015-01-30,11290.45,11150.69,11132.8,11354.09,24020843.0,34970939800.0,-0.00874296828885
sz399001,2015-01-29,11187.3,11249.04,11161.43,11319.47,25131035.0,37893874800.0,-0.00926177097462
sz399001,2015-01-28,11484.99,11354.2,11309.21,11530.09,24962899.0,40416244300.0,-0.0171115152785
sz399001,2015-01-27,11670.24,11551.87,11368.99,11705.91,38011018.0,57467354100.0,-0.0115598825016
sz399001,2015-01-26,11564.22,11686.97,11512.01,11711.89,36443398.0,60765773300.0,0.0219196959853
sz399001,2015-01-23,11507.44,11436.29,11379.96,11554.52,25590491.0,42539542500.0,-0.00304414268416
sz399001,2015-01-22,11358.44,11471.21,11342.08,11499.44,25784608.0,41591018000.0,0.00870809290743
sz399001,2015-01-21,11051.95,11372.18,11000.74,11395.1,33807875.0,51441706300.0,0.0341654784076
sz399001,2015-01-20,10761.28,10996.48,10750.85,11026.05,31290284.0,48177040100.0,0.02094062444
sz399001,2015-01-19,10939.04,10770.93,10634.62,11204.49,36350187.0,50757942400.0,-0.0660611473363
sz399001,2015-01-16,11496.76,11532.8,11436.28,11583.73,24289474.0,36852783300.0,0.00427737450016
sz399001,2015-01-15,11240.84,11483.68,11161.52,11483.75,22505184.0,33588862500.0,0.0218815459993
sz399001,2015-01-14,11366.95,11237.78,11153.17,11429.31,20724305.0,32299729800.0,-0.0103937984168
sz399001,2015-01-13,11250.88,11355.81,11244.42,11418.45,21717808.0,35762094800.0,0.006258650726
sz399001,2015-01-12,11279.73,11285.18,11116.06,11376.09,29874808.0,44403944200.0,-0.00349499680346
sz399001,2015-01-09,11424.53,11324.76,11313.25,11738.25,35282511.0,52745379700.0,-0.0122440720305
sz399001,2015-01-08,11624.59,11465.14,11371.93,11656.71,31998392.0,48653407800.0,-0.012762886882
sz399001,2015-01-07,11612.73,11613.36,11505.03,11714.78,32988496.0,50673319500.0,-0.00468033428266
sz399001,2015-01-06,11424.92,11667.97,11374.51,11749.14,45426544.0,70019997200.0,0.0127927475937
sz399001,2015-01-05,11150.98,11520.59,11150.98,11587.28,51625425.0,75041664200.0,0.0459362193158
sz399001,2014-12-31,10723.09,11014.62,10711.33,11037.61,33258888.0,46921530600.0,0.0272666396823
sz399001,2014-12-30,10756.58,10722.26,10660.2,10866.36,34331823.0,48130976800.0,-0.00539312084895
sz399001,2014-12-29,10918.96,10780.4,10665.26,10965.29,47601785.0,63888994500.0,-0.00205875600779
sz399001,2014-12-26,10505.71,10802.64,10487.91,10816.83,40627211.0,50967006800.0,0.0294326734504
sz399001,2014-12-25,10350.94,10493.78,10296.0,10514.64,32258543.0,39619246100.0,0.0195540062103
sz399001,2014-12-24,10614.12,10292.52,10179.26,10627.09,34933175.0,43545078200.0,-0.0263244279756
sz399001,2014-12-23,10549.98,10570.79,10490.14,10794.19,41334734.0,48804252100.0,-0.003556575281
sz399001,2014-12-22,10607.58,10608.52,10474.92,10742.37,51964714.0,60466861100.0,-0.00174929966849
sz399001,2014-12-19,10646.66,10627.11,10382.29,10684.6,43553134.0,55323334800.0,-0.00356956000743
sz399001,2014-12-18,10744.27,10665.18,10656.35,10812.15,38134683.0,55374547100.0,-0.0112675586276
sz399001,2014-12-17,10728.74,10786.72,10533.12,10788.97,49103671.0,71418408000.0,0.0110698478341
sz399001,2014-12-16,10486.69,10668.62,10429.56,10668.62,40816314.0,54044686600.0,0.0156498858079
sz399001,2014-12-15,10477.45,10504.23,10298.38,10531.66,33726222.0,44713310900.0,0.00400676332473
sz399001,2014-12-12,10451.61,10462.31,10390.02,10622.88,32266166.0,42535325600.0,-0.00158127586154
sz399001,2014-12-11,10443.66,10478.88,10387.59,10725.77,43772724.0,54525197400.0,-0.00631927112177
sz399001,2014-12-10,10154.53,10545.52,10048.46,10567.45,51460561.0,67578471000.0,0.0424089778174
sz399001,2014-12-09,10496.63,10116.49,10042.01,11050.85,77166179.0,1.022967628e+11,-0.041506191157
sz399001,2014-12-08,10047.12,10554.57,9919.65,10587.62,59265651.0,74316429000.0,0.0484033423129
sz399001,2014-12-05,10164.37,10067.28,9749.14,10319.87,63500593.0,79075440000.0,0.00373386188998
sz399001,2014-12-04,9679.59,10029.83,9659.95,10040.72,50172748.0,63676846200.0,0.0400158856565
sz399001,2014-12-03,9448.37,9643.92,9441.83,9777.77,60481450.0,72509369200.0,0.0295688564581
sz399001,2014-12-02,9058.32,9366.95,9027.3,9433.64,41321915.0,49038344800.0,0.029814990721
sz399001,2014-12-01,9029.64,9095.76,9028.83,9180.64,45708454.0,50968931400.0,0.0103896478984
sz399001,2014-11-28,8837.47,9002.23,8767.12,9010.17,43615324.0,49741167600.0,0.0160037379676
sz399001,2014-11-27,8798.41,8860.43,8743.93,8860.43,34275803.0,39575709600.0,0.0110283462159
sz399001,2014-11-26,8712.29,8763.78,8680.86,8774.78,28675531.0,34721353100.0,0.00809231799186
sz399001,2014-11-25,8600.31,8693.43,8578.46,8694.59,28159510.0,33290125900.0,0.0134671499235
sz399001,2014-11-24,8498.06,8577.91,8464.61,8645.39,36060253.0,39649755100.0,0.02947685513
sz399001,2014-11-21,8209.98,8332.3,8194.52,8335.59,18012632.0,19624591000.0,0.0154679003288
sz399001,2014-11-20,8210.82,8205.38,8190.4,8236.32,13024274.0,15127947200.0,-0.00239390059902
sz399001,2014-11-19,8206.78,8225.07,8202.78,8265.58,13597514.0,14208274400.0,0.00347461566334
sz399001,2014-11-18,8264.4,8196.59,8173.44,8295.98,14022122.0,14768833800.0,-0.0105277771071
sz399001,2014-11-17,8358.13,8283.8,8278.12,8389.4,17593967.0,17504682000.0,-0.00517599586881
sz399001,2014-11-14,8263.97,8326.9,8242.49,8343.91,21578074.0,21004747300.0,0.00262730762377
sz399001,2014-11-13,8416.68,8305.08,8288.06,8416.81,25288369.0,26124723000.0,-0.0125096756473
sz399001,2014-11-12,8287.57,8410.29,8271.84,8410.42,20633616.0,21127090900.0,0.0117167435152
sz399001,2014-11-11,8443.25,8312.89,8243.9,8491.12,36597023.0,37224653900.0,-0.0115728244921
sz399001,2014-11-10,8299.42,8410.22,8251.74,8410.95,28276314.0,28482082300.0,0.0212935966202
sz399001,2014-11-07,8226.31,8234.87,8183.06,8348.88,28746535.0,28863586100.0,0.002789833365
sz399001,2014-11-06,8206.55,8211.96,8137.42,8223.3,20216821.0,18536238300.0,0.00163321164545
sz399001,2014-11-05,8221.95,8198.57,8189.84,8248.56,25511410.0,22536236300.0,-0.00100160964275
sz399001,2014-11-04,8231.5,8206.79,8179.34,8236.17,26973134.0,20921778500.0,-0.00404846999144
sz399001,2014-11-03,8245.03,8240.15,8202.53,8285.16,29240304.0,23599984700.0,0.00176765005878
sz399001,2014-10-31,8109.55,8225.61,8088.26,8230.59,30394312.0,28364756600.0,0.0166935498823
sz399001,2014-10-30,8088.98,8090.55,8034.08,8105.72,22558599.0,19141581500.0,-1.6067870686e-05
sz399001,2014-10-29,8010.41,8090.68,7962.03,8109.64,22583607.0,21480539300.0,0.0128111722836
sz399001,2014-10-28,7846.87,7988.34,7846.87,7988.34,15189536.0,15029784000.0,0.0203095284015
sz399001,2014-10-27,7881.01,7829.33,7803.46,7881.01,12273010.0,12993106000.0,-0.0115892555734
sz399001,2014-10-24,7982.31,7921.13,7899.54,8003.79,12222298.0,12417229800.0,-0.00602698402341
sz399001,2014-10-23,8044.71,7969.16,7957.03,8077.78,18788332.0,15801879900.0,-0.0116628633793
sz399001,2014-10-22,8114.89,8063.2,8059.56,8162.84,13073813.0,14606037800.0,-0.0053929235764
sz399001,2014-10-21,8197.17,8106.92,8101.6,8206.89,13460252.0,14032805600.0,-0.0118573413617
sz399001,2014-10-20,8175.68,8204.2,8153.1,8219.8,14171360.0,15448588200.0,0.00646259838656
sz399001,2014-10-17,8116.82,8151.52,8015.62,8182.83,19409771.0,20142426700.0,0.00503409697572
sz399001,2014-10-16,8156.79,8110.69,8110.69,8227.14,21547478.0,20554472900.0,-0.0106646401858
sz399001,2014-10-15,8141.14,8198.12,8086.63,8209.9,24656075.0,21261648300.0,0.00714499825552
sz399001,2014-10-14,8150.86,8139.96,8105.54,8200.35,25874390.0,19501775800.0,-0.0029531838899
sz399001,2014-10-13,8179.49,8164.07,8092.49,8193.36,26624301.0,20305268800.0,-0.00578088884667
sz399001,2014-10-10,8186.33,8211.54,8158.34,8260.23,31551255.0,23891802500.0,0.000917843834905
sz399001,2014-10-09,8199.68,8204.01,8131.17,8234.92,20834204.0,20500208700.0,0.00248788743409
sz399001,2014-10-08,8134.37,8183.65,8073.72,8183.65,17911877.0,19991133000.0,0.0127840996987
sz399001,2014-09-30,8095.27,8080.35,8060.35,8100.29,14480374.0,14184909500.0,-0.000309296844554
sz399001,2014-09-29,8084.27,8082.85,8045.89,8107.15,17168052.0,18456012600.0,0.00123499915767
sz399001,2014-09-26,8050.64,8072.88,8021.27,8078.07,16263390.0,15249341300.0,-0.000449451557665
sz399001,2014-09-25,8137.33,8076.51,8058.7,8167.03,21876831.0,21250367800.0,-0.00292708099286
sz399001,2014-09-24,7944.32,8100.22,7925.38,8103.3,20105915.0,19620499400.0,0.0168631502569
sz399001,2014-09-23,7906.47,7965.89,7906.47,7974.82,13352824.0,13597668000.0,0.00886792715686
sz399001,2014-09-22,8036.87,7895.87,7886.88,8036.87,16885106.0,16024823600.0,-0.0188113951971
sz399001,2014-09-19,8006.06,8047.25,7971.22,8060.74,15566672.0,15278905100.0,0.00533195412121
sz399001,2014-09-18,7964.47,8004.57,7942.85,8020.36,19475172.0,16533410600.0,0.00285022714118
sz399001,2014-09-17,7951.42,7981.82,7893.1,7986.49,20795155.0,17939061000.0,0.00766941839928
sz399001,2014-09-16,8130.22,7921.07,7918.6,8143.91,30469764.0,24116293000.0,-0.02361497168
sz399001,2014-09-15,8124.73,8112.65,8051.53,8125.23,19086036.0,20002572100.0,-0.00421505365785
sz399001,2014-09-12,8104.42,8146.99,8069.68,8147.2,18338627.0,17107605200.0,0.00358096655301
sz399001,2014-09-11,8153.52,8117.92,8095.86,8251.06,20648582.0,20754359200.0,-0.00498614958449
sz399001,2014-09-10,8164.41,8158.6,8109.45,8172.12,16263741.0,16270736200.0,-0.00523196338235
sz399001,2014-09-09,8220.96,8201.51,8155.83,8225.1,18962550.0,17840550400.0,-0.00158499634185
sz399001,2014-09-05,8202.66,8214.53,8158.83,8237.42,20018472.0,20773547200.0,0.00464253348287
sz399001,2014-09-04,8141.39,8176.57,8103.2,8180.42,16072494.0,19657257900.0,0.00747917352052
sz399001,2014-09-03,8051.09,8115.87,8051.09,8136.56,17891131.0,19602915600.0,0.00902116168592
sz399001,2014-09-02,7958.85,8043.31,7923.98,8046.71,17729386.0,18514843900.0,0.0128633600129
sz399001,2014-09-01,7852.91,7941.16,7852.87,7944.15,13211658.0,12942112700.0,0.0126834742467
sz399001,2014-08-29,7758.36,7841.7,7755.47,7841.7,8624791.0,9006436700.0,0.0126763728217
sz399001,2014-08-28,7840.39,7743.54,7735.68,7854.28,10856880.0,11186487000.0,-0.012438353439
sz399001,2014-08-27,7809.52,7841.07,7809.52,7881.25,9980339.0,11040267000.0,0.00346686323743
sz399001,2014-08-26,7915.33,7813.98,7786.23,7946.39,13142489.0,14021557900.0,-0.0152278378436
sz399001,2014-08-25,8054.88,7934.81,7925.22,8056.21,13940259.0,15061224500.0,-0.0154589671688
sz399001,2014-08-22,8003.53,8059.4,7997.59,8074.42,14129386.0,15193633300.0,0.00607811292632
sz399001,2014-08-21,8021.15,8010.71,7904.07,8024.65,18283464.0,17306866300.0,-0.00154055741755
sz399001,2014-08-20,8029.51,8023.07,8000.21,8060.51,17872998.0,18420183500.0,-0.0025089360644
sz399001,2014-08-19,8064.62,8043.25,7994.5,8073.22,19164611.0,19370227700.0,-0.000324390431849
sz399001,2014-08-18,8018.18,8045.86,7985.89,8058.55,23521901.0,18715287000.0,0.00799166131091
sz399001,2014-08-15,7901.19,7982.07,7891.06,8012.14,16835993.0,14979466100.0,0.0111693839547
sz399001,2014-08-14,7977.33,7893.9,7887.95,7998.91,14991829.0,14852738100.0,-0.010850210952
sz399001,2014-08-13,7967.91,7980.49,7897.8,8029.73,16804416.0,16809215200.0,0.00170706511575
sz399001,2014-08-12,8000.92,7966.89,7933.51,8000.92,12669689.0,14878730600.0,-0.00534973669557
sz399001,2014-08-11,7902.24,8009.74,7902.24,8017.13,13669572.0,15646778100.0,0.0157773992972
sz399001,2014-08-08,7890.88,7885.33,7845.26,7929.12,15031756.0,14749108700.0,0.0015724728342
sz399001,2014-08-07,7990.0,7872.95,7869.88,8027.51,19042746.0,17144114800.0,-0.0153273716466
sz399001,2014-08-06,7962.56,7995.5,7883.08,8022.54,20382283.0,18376910400.0,-0.00153101491553
sz399001,2014-08-05,8007.47,8007.76,7950.52,8032.28,17592818.0,18313350900.0,0.000106158305764
sz399001,2014-08-04,7896.97,8006.91,7892.55,8006.91,16407383.0,16939061900.0,0.0159789772338
sz399001,2014-08-01,7919.78,7880.98,7880.42,8021.15,19707574.0,19835661100.0,-0.00954264909368
sz399001,2014-07-31,7845.8,7956.91,7821.71,7957.46,19209915.0,18926715700.0,0.0132022110647
sz399001,2014-07-30,7867.93,7853.23,7820.8,7920.97,19198255.0,20251071500.0,-0.00175542516626
sz399001,2014-07-29,7828.35,7867.04,7799.14,7895.73,22595949.0,22460526900.0,0.00747631475823
sz399001,2014-07-28,7630.36,7808.66,7630.36,7826.79,26934475.0,25028290300.0,0.030421793268
sz399001,2014-07-25,7528.34,7578.12,7503.62,7578.12,17005432.0,14594998500.0,0.00995815230429
sz399001,2014-07-24,7384.92,7503.4,7384.92,7510.42,20178747.0,19020590700.0,0.0173674055735
sz399001,2014-07-23,7362.74,7375.31,7341.56,7412.84,11502796.0,12241128000.0,0.000360792930629
sz399001,2014-07-22,7261.37,7372.65,7258.58,7384.87,10920629.0,11858922000.0,0.0134909430326
sz399001,2014-07-21,7264.54,7274.51,7251.35,7301.15,8037246.0,10662122900.0,0.00207453732721
sz399001,2014-07-18,7166.65,7259.45,7159.84,7312.83,9338826.0,10469084600.0,0.00899407066829
sz399001,2014-07-17,7251.15,7194.74,7151.43,7251.15,8269894.0,9716739800.0,-0.0092496326724
sz399001,2014-07-16,7289.19,7261.91,7251.57,7324.68,10274074.0,11295125800.0,-0.00581840285526
sz399001,2014-07-15,7278.96,7304.41,7270.12,7314.18,11896770.0,13496526800.0,0.00351016505332
